,NomeParlamentar,Trecho,origem,destino,origem_latitude,origem_longitude,origem_nome,destino_latitude,destino_longitude,destino_nome
205,Dagoberto Nogueira,"['BSB', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
206,Dagoberto Nogueira,"['CGR', 'GRU', 'BSB', 'CGH', 'CGR']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-20.469998,-54.673988,BR-MS Campo Grande
207,Dagoberto Nogueira,"['CGR', 'CGH', 'BSB', 'CGH', 'CGR']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-20.469998,-54.673988,BR-MS Campo Grande
208,Dagoberto Nogueira,"['CGR', 'CGH', 'BSB', 'CGH', 'CGR']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-20.469998,-54.673988,BR-MS Campo Grande
209,Dagoberto Nogueira,"['CGR', 'CGH', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
210,Dagoberto Nogueira,"['CGR', 'CGH', 'BSB', 'CGH', 'CGR']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-20.469998,-54.673988,BR-MS Campo Grande
211,Dagoberto Nogueira,"['CGR', 'CGH', 'BSB', 'CGH', 'CGR']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-20.469998,-54.673988,BR-MS Campo Grande
212,Dagoberto Nogueira,"['CGR', 'CGH', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
213,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
214,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
215,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
216,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
217,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
218,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
219,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
220,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
221,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
222,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
223,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
224,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
225,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
226,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
227,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
228,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
229,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
230,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
231,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
232,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
233,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
234,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
235,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
236,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
237,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
238,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
239,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
240,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
241,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
242,Dagoberto Nogueira,"['BSB', 'SJP']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.8166007996,-49.40650177,BR-SP São José Do Rio Preto
243,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
244,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
245,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
246,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
247,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
248,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
249,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
250,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
251,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
252,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
253,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
254,Dagoberto Nogueira,"['CWB', 'CGR']",CWB,CWB,-25.5285,-49.1758,BR-PR Curitiba,-20.469998,-54.673988,BR-MS Campo Grande
255,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
256,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
257,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
258,Dagoberto Nogueira,"['CGR', 'CGH', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
259,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
260,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
261,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
262,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
263,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
264,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
265,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
266,Dagoberto Nogueira,"['CGR', 'CGH', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
267,Dagoberto Nogueira,"['CGR', 'GRU', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
268,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
269,Dagoberto Nogueira,"['CGR', 'CGH', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
270,Dagoberto Nogueira,"['CGR', 'GRU', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
271,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
272,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
273,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
274,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
275,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
276,Dagoberto Nogueira,"['BSB', 'GRU', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
277,Dagoberto Nogueira,"['BSB', 'GRU', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
278,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
279,Dagoberto Nogueira,"['BSB', 'CWB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-25.5285,-49.1758,BR-PR Curitiba
280,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
281,Dagoberto Nogueira,"['CGR', 'GRU', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
282,Dagoberto Nogueira,"['CGR', 'CGH', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
283,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
284,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
285,Dagoberto Nogueira,"['GRU', 'CGR']",GRU,GRU,-23.431944,-46.467778,BR-SP São Paulo,-20.469998,-54.673988,BR-MS Campo Grande
286,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
287,Dagoberto Nogueira,"['CGR', 'GRU', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
288,Dagoberto Nogueira,"['CGR', 'GRU', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
289,Dagoberto Nogueira,"['CGR', 'CGH', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
290,Dagoberto Nogueira,"['CGR', 'CGH', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
291,Dagoberto Nogueira,"['CGR', 'CGH', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
292,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
293,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
294,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
295,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
296,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
297,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
298,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
299,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
300,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
301,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
302,Dagoberto Nogueira,"['CGR', 'CGH', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
303,Dagoberto Nogueira,"['BSB', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
304,Dagoberto Nogueira,"['BSB', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
305,Dagoberto Nogueira,"['CGR', 'CGH', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
306,Dagoberto Nogueira,"['BSB', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
307,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
308,Dagoberto Nogueira,"['BSB', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
309,Dagoberto Nogueira,"['BSB', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
310,Dagoberto Nogueira,"['CGR', 'CGH', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
311,Dagoberto Nogueira,"['BSB', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
312,Dagoberto Nogueira,"['BSB', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
313,Dagoberto Nogueira,"['BSB', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
314,Dagoberto Nogueira,"['BSB', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
315,Dagoberto Nogueira,"['BSB', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
316,Dagoberto Nogueira,"['BSB', 'GRU', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
317,Dagoberto Nogueira,"['BSB', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
318,Dagoberto Nogueira,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
319,Dagoberto Nogueira,"['BSB', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
320,Dagoberto Nogueira,"['BSB', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
321,Dagoberto Nogueira,"['BSB', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
322,Dagoberto Nogueira,"['BSB', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
323,Dagoberto Nogueira,"['BSB', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
324,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
325,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
326,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
327,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
328,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
329,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
330,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
331,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
332,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
333,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
334,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
335,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
336,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
337,Dagoberto Nogueira,"['CGR', 'CGH', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
338,Dagoberto Nogueira,"['CGR', 'CGH', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
339,Dagoberto Nogueira,"['CGR', 'CGH', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
340,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
341,Dagoberto Nogueira,"['CGR', 'CGH', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
342,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
343,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
344,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
345,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
346,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
347,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
348,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
349,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
350,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
351,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
352,Dagoberto Nogueira,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
353,Dagoberto Nogueira,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
