,NomeParlamentar,Partido,TipoDespesa,txtDescricaoEspecificacao,ValorLiquido,Trecho,datEmissao
303072,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"165,02",,11-02-2020
303073,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"225,06",,07-12-2020
303074,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"175,83",,06-07-2020
303075,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"80,0",,07-09-2020
303076,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"180,18",,09-01-2020
303077,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"255,93",,28-07-2020
303078,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"100,0",,02-09-2020
303079,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"100,0",,14-05-2020
303080,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"211,65",,16-09-2020
303081,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"140,0",,05-02-2020
303082,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"200,0",,09-09-2020
303083,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"149,31",,09-11-2020
303084,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"200,0",,29-01-2020
303085,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"151,62",,27-02-2020
303086,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"270,0",,07-03-2020
303087,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"253,2",,01-03-2020
303088,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"219,03",,22-07-2020
303089,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"214,52",,26-07-2020
303090,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"174,05",,23-08-2020
303091,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"190,0",,19-03-2020
303092,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"100,0",,23-09-2020
303093,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"156,01",,11-02-2020
303094,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"149,1",,12-05-2020
303095,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"200,75",,05-10-2020
303096,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"100,0",,21-01-2020
303097,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"100,0",,07-02-2020
303098,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"152,07",,10-02-2020
303099,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"198,22",,13-10-2020
303100,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"197,23",,04-08-2020
303101,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"267,2",,07-05-2020
303102,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"217,0",,07-12-2020
303103,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"238,45",,28-10-2020
303104,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"168,81",,15-02-2020
303105,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"198,05",,22-07-2020
303106,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"226,18",,19-10-2020
303107,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"182,1",,27-10-2020
303108,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"195,03",,29-10-2020
303109,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"120,78",,22-10-2020
303110,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"210,03",,30-11-2020
303111,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"100,0",,29-06-2020
303112,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"190,04",,08-07-2020
303113,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"173,01",,13-08-2020
303114,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"194,39",,13-02-2020
303115,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"150,0",,15-02-2020
303116,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"189,09",,12-03-2020
303117,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"100,04",,30-01-2020
303118,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"50,0",,01-02-2020
303119,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Embarcações,"102,03",,08-05-2020
303120,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1500,0",,08-10-2020
303121,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"12600,0",,27-01-2020
303122,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"12600,0",,06-02-2020
303123,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"12600,0",,03-03-2020
303124,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"12600,0",,02-04-2020
303125,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"12600,0",,04-05-2020
303126,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"12600,0",,02-06-2020
303127,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"12600,0",,02-07-2020
303128,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"12600,0",,04-08-2020
303129,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"12600,0",,02-09-2020
303130,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"12600,0",,01-10-2020
303131,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"14440,0",,04-11-2020
303132,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"14440,0",,02-12-2020
303133,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1200,0",,12-11-2020
303134,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"13000,0",,14-12-2020
303135,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"11200,0",,04-03-2020
303136,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"10400,0",,30-09-2020
303137,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1200,0",,09-03-2020
303138,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"9000,0",,23-12-2020
303139,Vander Loubet,PT,PASSAGEM AÉREA - REEMBOLSO,,"1058,04",,19-03-2020
303140,Vander Loubet,PT,TELEFONIA,,"204,53",,06-03-2020
303141,Vander Loubet,PT,TELEFONIA,,"146,36",,27-03-2020
303142,Vander Loubet,PT,TELEFONIA,,"99,19",,02-04-2020
303143,Vander Loubet,PT,TELEFONIA,,"53,55",,02-05-2020
303144,Vander Loubet,PT,TELEFONIA,,"116,43",,02-06-2020
303145,Vander Loubet,PT,TELEFONIA,,"182,38",,02-07-2020
303146,Vander Loubet,PT,TELEFONIA,,"232,86",,02-08-2020
303147,Vander Loubet,PT,TELEFONIA,,"232,86",,02-09-2020
303148,Vander Loubet,PT,TELEFONIA,,"232,86",,02-10-2020
303149,Vander Loubet,PT,TELEFONIA,,"232,86",,02-11-2020
303150,Vander Loubet,PT,TELEFONIA,,"164,31",,04-04-2020
303151,Vander Loubet,PT,TELEFONIA,,"287,15",,04-07-2020
303152,Vander Loubet,PT,TELEFONIA,,"232,86",,04-08-2020
303153,Vander Loubet,PT,TELEFONIA,,"232,86",,04-09-2020
303154,Vander Loubet,PT,TELEFONIA,,"232,86",,04-11-2020
303155,Vander Loubet,PT,TELEFONIA,,"349,26",,04-05-2020
303156,Vander Loubet,PT,TELEFONIA,,"349,26",,04-06-2020
303157,Vander Loubet,PT,TELEFONIA,,"232,86",,02-12-2020
303158,Vander Loubet,PT,TELEFONIA,,"232,86",,04-12-2020
303159,Vander Loubet,PT,TELEFONIA,,"232,86",,04-01-2021
303160,Vander Loubet,PT,TELEFONIA,,"232,86",,02-01-2021
303161,Vander Loubet,PT,TELEFONIA,,"16,61",,02-01-2021
303162,Vander Loubet,PT,TELEFONIA,,"19,09",,02-01-2021
303163,Vander Loubet,PT,TELEFONIA,,"24,62",,02-01-2021
303164,Vander Loubet,PT,TELEFONIA,,"0,03",,02-01-2021
303165,Vander Loubet,PT,TELEFONIA,,"1,98",,02-01-2021
303166,Vander Loubet,PT,TELEFONIA,,"0,95",,02-01-2021
303167,Vander Loubet,PT,TELEFONIA,,"0,1",,02-01-2021
303168,Vander Loubet,PT,TELEFONIA,,"0,06",,02-01-2021
303169,Vander Loubet,PT,TELEFONIA,,"0,15",,02-01-2021
303170,Vander Loubet,PT,TELEFONIA,,"3,07",,02-01-2021
303171,Vander Loubet,PT,TELEFONIA,,"0,5",,02-01-2021
303172,Vander Loubet,PT,TELEFONIA,,"74,99",,01-07-2020
303173,Vander Loubet,PT,TELEFONIA,,"74,99",,01-08-2020
303174,Vander Loubet,PT,TELEFONIA,,"79,99",,01-12-2020
303175,Vander Loubet,PT,TELEFONIA,,"84,1",,01-01-2021
303176,Vander Loubet,PT,TELEFONIA,,"74,99",,01-09-2020
303177,Vander Loubet,PT,TELEFONIA,,"79,99",,01-10-2020
303178,Vander Loubet,PT,TELEFONIA,,"74,99",,01-05-2020
303179,Vander Loubet,PT,TELEFONIA,,"74,0",,01-03-2020
303180,Vander Loubet,PT,TELEFONIA,,"74,99",,01-06-2020
303181,Vander Loubet,PT,SERVIÇOS POSTAIS,,"22,15",,08-12-2020
303182,Vander Loubet,PT,SERVIÇOS POSTAIS,,"22,15",,16-12-2020
303183,Vander Loubet,PT,SERVIÇOS POSTAIS,,"11,7",,21-01-2020
303184,Vander Loubet,PT,SERVIÇOS POSTAIS,,"18,9",,29-01-2020
303185,Vander Loubet,PT,SERVIÇOS POSTAIS,,"12,3",,04-02-2020
303186,Vander Loubet,PT,SERVIÇOS POSTAIS,,"10,25",,19-02-2020
303187,Vander Loubet,PT,SERVIÇOS POSTAIS,,"16,4",,05-03-2020
303188,Vander Loubet,PT,SERVIÇOS POSTAIS,,"12,3",,09-03-2020
303189,Vander Loubet,PT,SERVIÇOS POSTAIS,,"8,45",,23-01-2020
303190,Vander Loubet,PT,SERVIÇOS POSTAIS,,"36,01",,28-01-2020
303191,Vander Loubet,PT,SERVIÇOS POSTAIS,,"37,38",,09-03-2020
303192,Vander Loubet,PT,SERVIÇOS POSTAIS,,"146,18",,16-07-2020
303193,Vander Loubet,PT,SERVIÇOS POSTAIS,,"251,12",,28-01-2020
303194,Vander Loubet,PT,SERVIÇOS POSTAIS,,"63,79",,03-02-2020
303195,Vander Loubet,PT,SERVIÇOS POSTAIS,,"40,14",,14-02-2020
303196,Vander Loubet,PT,SERVIÇOS POSTAIS,,"1458,8",,05-03-2020
303197,Vander Loubet,PT,SERVIÇOS POSTAIS,,"101,99",,09-03-2020
303198,Vander Loubet,PT,SERVIÇOS POSTAIS,,"72,82",,01-10-2020
303199,Vander Loubet,PT,SERVIÇOS POSTAIS,,"55,72",,25-11-2020
303200,Vander Loubet,PT,SERVIÇOS POSTAIS,,"206,91",,08-12-2020
303201,Vander Loubet,PT,SERVIÇOS POSTAIS,,"156,14",,14-12-2020
303202,Vander Loubet,PT,SERVIÇOS POSTAIS,,"117,82",,15-12-2020
303203,Vander Loubet,PT,SERVIÇOS POSTAIS,,"115,2",,16-12-2020
303204,Vander Loubet,PT,SERVIÇOS POSTAIS,,"41,21",,21-01-2020
303205,Vander Loubet,PT,SERVIÇOS POSTAIS,,"53,4",,24-01-2020
303206,Vander Loubet,PT,SERVIÇOS POSTAIS,,"53,5",,06-02-2020
303207,Vander Loubet,PT,SERVIÇOS POSTAIS,,"49,1",,30-06-2020
303208,Vander Loubet,PT,SERVIÇOS POSTAIS,,"49,1",,30-06-2020
303209,Vander Loubet,PT,SERVIÇOS POSTAIS,,"49,1",,16-07-2020
303210,Vander Loubet,PT,SERVIÇOS POSTAIS,,"53,05",,17-06-2020
303211,Vander Loubet,PT,ASSINATURA DE PUBLICAÇÕES,,"300,0",,15-10-2020
303212,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"276,0",,29-10-2020
303213,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"182,4",,09-06-2020
303214,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"121,6",,09-06-2020
303215,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"121,6",,09-06-2020
303216,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"226,2",,25-10-2020
303217,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"160,0",,25-10-2020
303218,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"146,5",,28-10-2020
303219,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"282,7",,08-03-2020
303220,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"230,0",,13-09-2020
303221,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"230,0",,13-09-2020
303222,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"230,0",,13-09-2020
303223,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"230,0",,14-09-2020
303224,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"136,0",,26-11-2020
303225,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"136,0",,26-11-2020
303226,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"345,0",,27-10-2020
303227,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"110,25",,12-09-2020
303228,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"110,25",,12-09-2020
303229,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"110,25",,12-09-2020
303230,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"110,25",,12-09-2020
303231,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"269,0",,19-12-2020
303232,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"95,0",,11-09-2020
303233,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"95,0",,11-09-2020
303234,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"95,0",,11-09-2020
303235,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"95,0",,11-09-2020
303236,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"177,0",,05-11-2020
303237,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"95,0",,26-11-2020
303238,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"95,0",,26-11-2020
303239,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"3000,0",,14-01-2020
303240,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"3000,0",,03-02-2020
303241,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"3000,0",,09-03-2020
303242,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"3000,0",,07-04-2020
303243,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"3500,0",,14-09-2020
303244,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"2000,0",,03-02-2020
303245,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"5320,0",,03-02-2020
303246,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"5600,0",,09-03-2020
303247,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"2875,0",,09-03-2020
303248,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"5040,0",,07-04-2020
303249,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"3500,0",,08-05-2020
303250,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"3500,0",,08-06-2020
303251,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"3500,0",,16-07-2020
303252,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"3500,0",,19-08-2020
303253,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"3500,0",,13-10-2020
303254,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"1040,0",,23-10-2020
303255,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"3500,0",,17-11-2020
303256,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"2700,0",,17-11-2020
303257,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"2000,0",,17-11-2020
303258,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"3500,0",,15-12-2020
303259,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"2700,0",,15-12-2020
303260,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"2000,0",,15-12-2020
303261,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"5,2",,07-07-2020
303262,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"6,4",,07-07-2020
303263,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"6,9",,07-07-2020
303264,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"1,9",,07-12-2020
303265,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"2,9",,11-12-2020
303266,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"2,9",,10-07-2020
303267,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"1,9",,11-12-2020
303268,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"2,9",,07-12-2020
303269,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,06-11-2020
303270,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,30-10-2020
303271,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,27-11-2020
303272,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,12-03-2020
303273,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,04-11-2020
303274,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,27-11-2020
303275,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,25-11-2020
303276,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,10-09-2020
303277,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,09-01-2020
303278,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,12-09-2020
303279,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"5,1",,11-09-2020
303280,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"5,1",,29-10-2020
303281,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"5,1",,20-10-2020
303282,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"5,1",,26-11-2020
303283,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"5,1",,05-11-2020
303284,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,12-02-2020
303285,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,12-03-2020
303286,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,06-11-2020
303287,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,25-11-2020
303288,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,09-06-2020
303289,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"5,1",,04-11-2020
303290,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"5,9",,03-11-2020
303291,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"6,1",,10-07-2020
303292,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"5,1",,10-09-2020
303293,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,09-01-2020
303294,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,09-06-2020
303295,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,13-09-2020
303296,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,19-10-2020
303297,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,12-05-2020
303298,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,04-11-2020
303299,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,10-09-2020
303300,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,17-03-2020
303301,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,27-11-2020
303302,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,17-03-2020
303303,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,20-10-2020
303304,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,12-03-2020
303305,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,04-11-2020
303306,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,06-06-2020
303307,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,21-10-2020
303308,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,04-11-2020
303309,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"5,9",,03-11-2020
303310,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,12-02-2020
303311,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,17-03-2020
303312,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,06-06-2020
303313,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,09-06-2020
303314,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"5,1",,20-10-2020
